"year","wld_id","eci"
2008,"afmrt",-1.9608
2008,"afmus",-0.345299
2008,"afmwi",-1.0718
2008,"afnam",-0.304709
2008,"afnga",-1.4491
2008,"afsdn",-1.8114
2008,"afsen",-0.314649
2008,"aftun",0.273881
2008,"aftza",-0.678358
2008,"afuga",-0.527829
2008,"afzaf",0.109421
2008,"afzmb",-0.978238
2008,"afzwe",-0.358059
2008,"asare",-0.133229
2008,"asaze",-1.2781
2008,"asbgd",-0.943798
2008,"aschn",0.892281
2008,"asgeo",-0.301569
2008,"ashkg",1.0277
2008,"asidn",-0.0322018
2008,"asind",0.230391
2008,"asirn",-1.278
2008,"asisr",1.1731
2008,"asjor",0.305741
2008,"asjpn",2.3661
2008,"askaz",-0.644218
2008,"askgz",-0.268949
2008,"askhm",-0.739998
2008,"askor",1.4915
2008,"askwt",-1.2149
2008,"aslao",-0.933878
2008,"aslbn",0.386141
2008,"aslka",-0.302029
2008,"asmng",-1.2238
2008,"asmys",0.759501
2008,"asomn",-0.639578
2008,"aspak",-0.436389
2008,"asphl",0.0063412
2008,"asqat",-0.451438
2008,"asrus",0.314181
2008,"assau",-0.213999
2008,"assgp",1.6732
2008,"assyr",-0.323549
2008,"astha",0.813651
2008,"astjk",-1.1056
2008,"astkm",-1.2568
2008,"astur",0.419061
2008,"asuzb",-0.701618
2008,"asvnm",-0.210879
2008,"asyem",-1.0798
2008,"eualb",0.0625361
2008,"euaut",1.8356
2008,"eubel",1.0917
2008,"eubgr",0.579111
2008,"eubih",0.586891
2008,"eublr",1.1241
2008,"euche",1.9709
2008,"eucze",1.6514
2008,"eudeu",2.0125
2008,"eudnk",1.2777
2008,"euesp",0.93359
2008,"euest",0.788241
2008,"eufin",1.7431
2008,"eufra",1.493
2008,"eugbr",1.584
2008,"eugrc",0.194861
2008,"euhrv",0.99066
2008,"euhun",1.4502
2008,"euirl",1.2459
2008,"euita",1.3208
2008,"eultu",0.676241
2008,"eulva",0.583601
2008,"eumda",0.243531
2008,"eumkd",-0.0489198
2008,"eunld",1.0485
2008,"eunor",0.782741
2008,"eupol",1.0255
2008,"euprt",0.688131
2008,"eurou",0.934941
2008,"eusrb",0.634831
2008,"eusvk",1.3929
2008,"eusvn",1.5428
2008,"euswe",1.8912
2008,"euukr",0.550331
2008,"nacan",0.565951
2008,"nacri",0.256631
2008,"nacub",-0.467968
2008,"nadom",-0.0928668
2008,"nagtm",-0.131779
2008,"nahnd",-0.558599
2008,"najam",-0.382309
2008,"namex",1.1561
2008,"nanic",-0.710618
2008,"napan",0.829491
2008,"naslv",0.0005425
2008,"natto",-0.335419
2008,"nausa",1.4671
2008,"ocaus",-0.350439
2008,"ocnzl",0.269411
2008,"ocpng",-1.6398
2008,"saarg",0.0797291
2008,"sabol",-0.935718
2008,"sachl",-0.351429
2008,"sacol",0.179321
2008,"saecu",-0.665498
2008,"saper",-0.624618
2008,"sapry",-0.515138
2008,"saury",0.0846501
2008,"saven",-1.142
2009,"afago",-1.77293
2009,"afbwa",0.492574
2009,"afciv",-1.45135
2009,"afcmr",-1.41278
2009,"afcog",-1.7126
2009,"afdza",-0.779444
2009,"afegy",-0.13851
2009,"afeth",-1.23045
2009,"afgab",-1.1345
2009,"afgha",-1.22394
2009,"afken",-0.327097
2009,"aflbr",-0.774031
2009,"aflby",-1.19185
2009,"afmar",-0.487263
2009,"afmdg",-1.1117
2009,"afmoz",-1.40303
2009,"afmrt",-1.83819
2009,"afmus",-0.211623
2009,"afnam",-0.572168
2009,"afnga",-2.29414
2009,"afsdn",-1.9502
2009,"aftun",0.16131
2009,"aftza",-1.02651
2009,"afzaf",0.288608
2009,"afzmb",-0.985368
2009,"asafg",0.764117
2009,"asare",0.165797
2009,"asaze",-1.29231
2009,"asbgd",-1.0668
2009,"aschn",0.762048
2009,"asgeo",-0.262448
2009,"ashkg",0.422178
2009,"asidn",-0.181814
2009,"asind",0.205178
2009,"asirn",-1.01122
2009,"asirq",-1.70367
2009,"asisr",1.0903
2009,"asjor",0.216508
2009,"asjpn",2.05808
2009,"askaz",-0.450924
2009,"askhm",-1.14899
2009,"askor",1.56496
2009,"askwt",-0.454271
2009,"aslao",-0.965898
2009,"aslbn",0.313097
2009,"aslka",-0.514551
2009,"asmmr",-1.3515
2009,"asmng",-0.70964
2009,"asmys",0.569709
2009,"asomn",-0.220398
2009,"aspak",-0.538252
2009,"asphl",0.0930817
2009,"asprk",0.695564
2009,"asqat",-0.190592
2009,"asrus",0.273984
2009,"assau",0.137277
2009,"assgp",1.6074
2009,"assyr",-0.524164
2009,"astha",0.693711
2009,"astkm",-0.745445
2009,"astur",0.374195
2009,"asuzb",-0.383365
2009,"asvnm",-0.385633
2009,"asyem",-1.43672
2009,"eualb",0.564682
2009,"euaut",1.72874
2009,"eubel",1.20746
2009,"eubgr",0.353831
2009,"eubih",0.569636
2009,"eublr",0.736654
2009,"euche",1.89076
2009,"eucze",1.55381
2009,"eudeu",1.85774
2009,"eudnk",1.29636
2009,"euesp",0.969969
2009,"euest",0.643308
2009,"eufin",1.72242
2009,"eufra",1.48649
2009,"eugbr",1.62507
2009,"eugrc",0.267714
2009,"euhrv",0.846424
2009,"euhun",1.39546
2009,"euirl",1.39667
2009,"euita",1.29447
2009,"eultu",0.530485
2009,"eulva",0.705589
2009,"eumda",-0.00129659
2009,"eumkd",-0.140257
2009,"eunld",1.11008
2009,"eunor",0.735545
2009,"eupol",1.01729
2009,"euprt",0.598529
2009,"eurou",0.626236
2009,"eusrb",0.694279
2009,"eusvk",1.33733
2009,"eusvn",1.43789
2009,"euswe",1.74779
2009,"euukr",0.580006
2009,"nacan",0.806725
2009,"nacri",0.0669498
2009,"nacub",-0.208645
2009,"nadom",-0.315015
2009,"nagtm",-0.285452
2009,"nahnd",-0.641523
2009,"najam",-0.113446
2009,"namex",0.936416
2009,"nanic",-0.871142
2009,"napan",0.270075
2009,"naslv",-0.0837416
2009,"natto",-0.373064
2009,"nausa",1.49461
2009,"ocaus",-0.4071
2009,"ocnzl",0.213973
2009,"ocpng",-1.56915
2009,"saarg",0.107103
2009,"sabol",-0.777717
2009,"sachl",-0.206601
2009,"sacol",0.281575
2009,"saecu",-0.874594
2009,"saper",-0.659849
2009,"sapry",-0.552009
2009,"saury",0.127116
2009,"saven",-0.277161
2010,"afago",-1.87124
2010,"afbwa",0.17055
2010,"afciv",-1.34274
2010,"afcmr",-1.79592
2010,"afcog",-1.7636
2010,"afdza",-0.672027
2010,"afegy",-0.0887997
2010,"afeth",-1.3795
2010,"afgab",-1.34424
2010,"afgha",-1.15461
2010,"afgin",-1.82875
2010,"afken",-0.470011
2010,"aflby",-1.20778
2010,"afmar",-0.495105
2010,"afmdg",-0.989041
2010,"afmoz",-1.33935
2010,"afmrt",-1.62822
2010,"afmus",-0.297636
2010,"afnam",-0.861699
2010,"afnga",-2.3846
2010,"afsdn",-1.66599
2010,"afsen",-0.944605
2010,"aftun",0.197864
2010,"aftza",-1.01333
2010,"afzaf",0.246145
2010,"afzmb",-0.686542
2010,"afzwe",-0.508177
2010,"asare",0.288501
2010,"asaze",-0.870441
2010,"asbgd",-1.07578
2010,"asbhr",0.285502
2010,"aschn",0.814251
2010,"asgeo",-0.329882
2010,"ashkg",0.589846
2010,"asidn",-0.171946
2010,"asind",0.178894
2010,"asirn",-0.698234
2010,"asirq",-2.51055
2010,"asisr",1.20076
2010,"asjor",0.350904
2010,"asjpn",2.10229
2010,"askaz",-0.55047
2010,"askgz",-0.511497
2010,"askhm",-1.01553
2010,"askor",1.64066
2010,"askwt",-0.0745179
2010,"aslao",-0.891555
2010,"aslbn",0.327162
2010,"aslka",-0.466585
2010,"asmmr",-1.2384
2010,"asmng",-1.12074
2010,"asmys",0.681478
2010,"asomn",-0.199692
2010,"aspak",-0.597155
2010,"asphl",0.245346
2010,"asprk",0.455979
2010,"asqat",-0.172933
2010,"asrus",0.362986
2010,"assau",0.00113061
2010,"assgp",1.57773
2010,"assyr",-0.253691
2010,"astha",0.770573
2010,"astkm",-0.618194
2010,"astur",0.482404
2010,"asuzb",-0.290409
2010,"asvnm",-0.296821
2010,"asyem",-1.42617
2010,"eualb",-0.496925
2010,"euaut",1.67758
2010,"eubel",1.19813
2010,"eubgr",0.584884
2010,"eubih",0.56569
2010,"eublr",0.677002
2010,"euche",1.87028
2010,"eucze",1.62205
2010,"eudeu",1.8533
2010,"eudnk",1.2793
2010,"euesp",1.0435
2010,"euest",0.780741
2010,"eufin",1.6622
2010,"eufra",1.49482
2010,"eugbr",1.56978
2010,"eugrc",0.297462
2010,"euhrv",0.890773
2010,"euhun",1.37646
2010,"euirl",1.34714
2010,"euita",1.34044
2010,"eultu",0.642872
2010,"eulva",0.652095
2010,"eumda",0.0408617
2010,"eumkd",-0.0134035
2010,"eunld",1.04911
2010,"eunor",0.706348
2010,"eupol",1.11744
2010,"euprt",0.675848
2010,"eurou",0.729511
2010,"eusrb",0.656775
2010,"eusvk",1.35784
2010,"eusvn",1.38118
2010,"euswe",1.68883
2010,"euukr",0.677275
2010,"nacan",0.760436
2010,"nacri",0.123126
2010,"nacub",-0.252382
2010,"nadom",-0.276047
2010,"nagtm",-0.369729
2010,"nahnd",-0.626741
2010,"namex",0.974656
2010,"nanic",-0.951469
2010,"napan",0.461147
2010,"naslv",0.00154048
2010,"natto",-0.405241
2010,"nausa",1.5166
2010,"ocaus",-0.252813
2010,"ocnzl",0.256665
2010,"ocpng",-1.44742
2010,"saarg",0.187375
2010,"sabol",-0.65513
2010,"sachl",-0.12935
2010,"sacol",0.11754
2010,"saecu",-0.634284
2010,"saper",-0.516999
2010,"sapry",-0.419531
2010,"saury",0.235205
2010,"saven",-0.478953
2011,"afago",-1.53394
2011,"afbfa",-1.4742
2011,"afciv",-0.799255
2011,"afcmr",-0.410107
2011,"afcog",-0.864032
2011,"afdza",-1.29681
2011,"afegy",-0.171478
2011,"afeth",-1.2637
2011,"afgab",-0.695079
2011,"afgha",-0.805326
2011,"afgin",1.04571
2011,"afken",-0.464187
2011,"aflby",-1.30971
2011,"afmar",-0.665896
2011,"afmdg",-1.07205
2011,"afmoz",-1.15585
2011,"afmrt",-1.59218
2011,"afmus",-0.121929
2011,"afmwi",-0.688236
2011,"afner",-0.94751
2011,"afnga",-1.32452
2011,"afsdn",-2.23657
2011,"afsen",-0.565388
2011,"aftcd",-2.1353
2011,"aftgo",-0.809237
2011,"aftun",0.0536436
2011,"aftza",-0.761178
2011,"afuga",-0.465832
2011,"afzmb",-0.526263
2011,"afzwe",-0.757742
2011,"asare",0.16629
2011,"asarm",0.580456
2011,"asaze",-0.681887
2011,"asbgd",-1.37778
2011,"asbhr",0.274021
2011,"aschn",0.893582
2011,"asgeo",-0.0773369
2011,"ashkg",0.646592
2011,"asidn",-0.289967
2011,"asirn",-0.38214
2011,"asirq",-2.23107
2011,"asisr",1.45675
2011,"asjor",0.220378
2011,"asjpn",2.33125
2011,"askaz",-0.200942
2011,"askgz",-0.486584
2011,"askhm",-1.23983
2011,"askor",1.74861
2011,"askwt",-0.688184
2011,"aslao",-1.31854
2011,"aslbn",0.264733
2011,"aslka",-0.618597
2011,"asmmr",-1.41975
2011,"asmng",-0.87875
2011,"asmys",0.968661
2011,"asomn",-0.177714
2011,"aspak",-0.634016
2011,"asphl",0.167047
2011,"asprk",0.0881985
2011,"asqat",-0.39197
2011,"asrus",0.787334
2011,"assau",0.0449149
2011,"assgp",1.7388
2011,"assyr",-0.546836
2011,"astha",0.688337
2011,"astkm",-1.45606
2011,"astur",0.492492
2011,"asuzb",-0.667397
2011,"asvnm",-0.37812
2011,"asyem",-0.987555
2011,"eualb",-0.330065
2011,"euaut",1.72242
2011,"eubgr",0.616008
2011,"eubih",0.476457
2011,"eublr",0.979208
2011,"eucze",1.71726
2011,"eudeu",1.98112
2011,"eudnk",1.29778
2011,"euesp",0.952511
2011,"euest",0.953915
2011,"eufin",1.84528
2011,"eugbr",1.79158
2011,"eugrc",0.236269
2011,"euhrv",1.00287
2011,"euhun",1.47193
2011,"euirl",1.60316
2011,"eultu",0.807657
2011,"eulva",0.801201
2011,"eumda",-0.0143412
2011,"eumkd",-0.0698345
2011,"eunld",1.22029
2011,"eupol",1.21808
2011,"euprt",0.592028
2011,"eusrb",0.57122
2011,"eusvk",1.37287
2011,"eusvn",1.63572
2011,"euswe",1.98292
2011,"euukr",0.787845
2011,"nacan",0.898468
2011,"nacri",0.149685
2011,"nacub",-0.038819
2011,"nadom",-0.297963
2011,"nagtm",-0.312526
2011,"nahnd",-0.731133
2011,"najam",-0.323894
2011,"namex",0.916825
2011,"nanic",-0.869631
2011,"napan",0.655664
2011,"naslv",-0.0856451
2011,"natto",-0.07185
2011,"nausa",1.7853
2011,"ocaus",0.125223
2011,"ocnzl",0.497474
2011,"ocpng",-1.18354
2011,"saarg",0.362831
2011,"sabol",-0.554333
2011,"sachl",0.0196926
2011,"sacol",0.10266
2011,"saecu",-0.660097
2011,"saper",-0.314948
2011,"sapry",-0.440494
2011,"saury",0.327271
2011,"saven",-0.243342
2012,"afago",-1.53394
2012,"afbfa",-1.4742
2012,"afciv",-0.799255
2012,"afcmr",-0.410107
2012,"afcog",-0.864032
2012,"afdza",-1.29681
2012,"afegy",-0.171478
2012,"afeth",-1.2637
2012,"afgab",-0.695079
2012,"afgha",-0.805326
2012,"afgin",1.04571
2012,"afken",-0.464187
2012,"aflby",-1.30971
2012,"afmar",-0.665896
2012,"afmdg",-1.07205
2012,"afmoz",-1.15585
2012,"afmrt",-1.59218
2012,"afmus",-0.121929
2012,"afmwi",-0.688236
2012,"afner",-0.94751
2012,"afnga",-1.32452
2012,"afsdn",-2.23657
2012,"afsen",-0.565388
2012,"aftcd",-2.1353
2012,"aftgo",-0.809237
2012,"aftun",0.0536436
2012,"aftza",-0.761178
2012,"afuga",-0.465832
2012,"afzmb",-0.526263
2012,"afzwe",-0.757742
2012,"asare",0.16629
2012,"asarm",0.580456
2012,"asaze",-0.681887
2012,"asbgd",-1.37778
2012,"asbhr",0.274021
2012,"aschn",0.893582
2012,"asgeo",-0.0773369
2012,"ashkg",0.646592
2012,"asidn",-0.289967
2012,"asirn",-0.38214
2012,"asirq",-2.23107
2012,"asisr",1.45675
2012,"asjor",0.220378
2012,"asjpn",2.33125
2012,"askaz",-0.200942
2012,"askgz",-0.486584
2012,"askhm",-1.23983
2012,"askor",1.74861
2012,"askwt",-0.688184
2012,"aslao",-1.31854
2012,"aslbn",0.264733
2012,"aslka",-0.618597
2012,"asmmr",-1.41975
2012,"asmng",-0.87875
2012,"asmys",0.968661
2012,"asomn",-0.177714
2012,"aspak",-0.634016
2012,"asphl",0.167047
2012,"asprk",0.0881985
2012,"asqat",-0.39197
2012,"asrus",0.787334
2012,"assau",0.0449149
2012,"assgp",1.7388
2012,"assyr",-0.546836
2012,"astha",0.688337
2012,"astkm",-1.45606
2012,"astur",0.492492
2012,"asuzb",-0.667397
2012,"asvnm",-0.37812
2012,"asyem",-0.987555
2012,"eualb",-0.330065
2012,"euaut",1.72242
2012,"eubgr",0.616008
2012,"eubih",0.476457
2012,"eublr",0.979208
2012,"eucze",1.71726
2012,"eudeu",1.98112
2012,"eudnk",1.29778
2012,"euesp",0.952511
2012,"euest",0.953915
2012,"eufin",1.84528
2012,"eugbr",1.79158
2012,"eugrc",0.236269
2012,"euhrv",1.00287
2012,"euhun",1.47193
2012,"euirl",1.60316
2012,"eultu",0.807657
2012,"eulva",0.801201
2012,"eumda",-0.0143412
2012,"eumkd",-0.0698345
2012,"eunld",1.22029
2012,"eupol",1.21808
2012,"euprt",0.592028
2012,"eusrb",0.57122
2012,"eusvk",1.37287
2012,"eusvn",1.63572
2012,"euswe",1.98292
2012,"euukr",0.787845
2012,"nacan",0.898468
2012,"nacri",0.149685
2012,"nacub",-0.038819
2012,"nadom",-0.297963
2012,"nagtm",-0.312526
2012,"nahnd",-0.731133
2012,"najam",-0.323894
2012,"namex",0.916825
2012,"nanic",-0.869631
2012,"napan",0.655664
2012,"naslv",-0.0856451
2012,"natto",-0.07185
2012,"nausa",1.7853
2012,"ocaus",0.125223
2012,"ocnzl",0.497474
2012,"ocpng",-1.18354
2012,"saarg",0.362831
2012,"sabol",-0.554333
2012,"sachl",0.0196926
2012,"sacol",0.10266
2012,"saecu",-0.660097
2012,"saper",-0.314948
2012,"sapry",-0.440494
2012,"saury",0.327271
2012,"saven",-0.243342
